ID,Question,Answers,Documents
5ae184f95542990adbacf7ae,What was the nationality of the director of the film Paprika?,['Italian'],"['Paprika (1991 film)', 'Tinto Brass']"
5ab5b0735542992aa134a38b,Bride of Chucky is a sequel to a movie directed by who?,['Jack Bender'],"['Bride of Chucky', ""Child's Play 3""]"
5a8f25a85542997ba9cb31ee,What position does the boyfriend of Shakira when she released El Dorado play?,['centre-back'],"['El Dorado (Shakira album)', 'El Dorado (Shakira album)', 'Gerard Piqué']"
5a8c78795542995e66a4760a,A measurement standards laboratory called the National Institute of Standards and Technology is located on what island in the state of Hawaii?,['Kauai'],"['WWVH', 'National Institute of Standards and Technology']"
5ab64ed955429953192ad2bc,Are Marianne Moore and Terry Pratchett both nationals of the same country ?,['no'],"['Marianne Moore', 'Terry Pratchett']"
5a77c57355429967ab10527e,"Who has had more roles in the film industry, D.W. Kann or Tom Shadyac?",['D.W. Kann'],"['D.W. Kann', 'D.W. Kann', 'Tom Shadyac', 'Tom Shadyac']"
5ab5d8635542992aa134a3ad,what mutiny in India was thwarted by MI5(b) during World War I?,['The February mutiny'],"['MI5(g)', 'Hindu–German Conspiracy']"
5ae3a6d75542990afbd1e1a1,"what does Wardle, Greater Manchester and South Pennines have in common?",['England'],"['Wardle, Greater Manchester', 'South Pennines']"
5ae5d9b65542993aec5ec1e5,"How many times did the star of the film  ""Beau James"" host the Academy Awards show ?",['nineteen times'],"['Jimmy (musical)', 'Bob Hope']"
5a7cb5ac55429907fabef009,"What is the year of the event that occured first, The Trials of Life was transmitted, or The Five Obstructions was produced?",['1990'],"['The Trials of Life', 'The Five Obstructions']"
5a804cbe5542995d8a8ddf5f," “Now I Know, Don’t Be Scared” is the 76th episode of the ABC television series, ""Desperate Housewives"", an American television comedy-drama and mystery series created by who?",['Marc Cherry'],"[""Now I Know, Don't Be Scared"", 'Desperate Housewives']"
5adbfce55542996e68525298,"Puyo Puyo Fever 2, is a video game developed by Sonic Team and published by Sega, it was released as a sequel to the previous title, ""Puyo Pop Fever"", a puzzle video game, and is which number main installment in the ""Puyo Puyo"" puzzle game series?",['fifth'],"['Puyo Puyo Fever 2', 'Puyo Pop Fever']"
5a74cad75542996c70cfadf0,"Jo Durie and Kimberly Po, are both former what?",['professional tennis player'],"['Jo Durie', 'Kimberly Po']"
5ac1b90e5542994ab5c67ddf,Andreas Katsulas plays the villain Sykes in a film based on a 1960's tv series created by who?,['Roy Huggins'],"['Andreas Katsulas', 'The Fugitive (1993 film)']"
5ab84b7655429919ba4e22a4,Are both Langzhong and Fuling District located in China?,['yes'],"['Langzhong', 'Fuling District']"
5a7cb8585542996dd594b9ba,"What  team's name derived from the reputed skill of Brooklyn residents at evading the city's trolley streetcar network, who had a history wrote of it by an American sportswriter and biographer who  overed sports in New York for the ""New York Sun"" from 1915 to 1943?",['Brooklyn Dodgers'],"['Frank Graham (writer)', 'History of the Brooklyn Dodgers']"
5a737dc355429905862fe03a,"Which brand, originally developed by Procter & Gamble, is now owned by a company headquartered in Battle Creek, Michigan, United States?",['Pringles'],"[""Kellogg's"", ""Kellogg's"", 'Pringles', 'Pringles', 'Pringles']"
5ac0e663554299294b21904b,Der Kirschgarten is based on the German translation of the play by the playwright of what nationality?,['Russian'],"['Der Kirschgarten', 'The Cherry Orchard']"
5a7636005542992d0ec06062,Was Robert Charles Heaton born in Canada or England?,['England'],"['Robert Heaton', 'Knutsford']"
5a7db06b5542990b8f503a2f,"The second studio album by American death metal band The Faceless, was inspired by a book by an author of what nationality?",['English'],"['Planetary Duality', 'Planetary Duality', 'David Icke']"
5ab4259c5542991751b4d697,What two states does the Androscoggin River and Akers pond touch?,['Maine and New Hampshire'],"['Akers Pond', 'Androscoggin River']"
5ade6772554299728e26c714,"Which American actor that founded Thunderant.com stared in ""Late Night"" as the bandleader of the show's house band?",['Fred Armisen'],"['Late Night with Seth Meyers', 'Late Night with Seth Meyers', 'Fred Armisen', 'Fred Armisen']"
5ae2acec5542996483e64a39,Wyatt Earp was the brother of which US marshal of Tombstone?,['Virgil Walter Earp'],"['Wyatt Earp', 'Virgil Earp']"
5ade4173554299728e26c693,"Which artist recorded the song Jocelyn Flores on August 25, 2017?",['XXXTentacion'],"['Jocelyn Flores', '17 (XXXTentacion album)']"
5ac4c0ac5542997ea680cab0,Boston Custer was the youngest brother of which two-time Medal of Honor recipient?,['Thomas Ward Custer'],"['Boston Custer', 'Thomas Custer']"
5ac328ca5542995ef918c14a,"What star of ""I Love Lucy"" also starred in ""DuBarry Was a Lady""?",['Lucille Ball'],"['DuBarry Was a Lady', 'Lucille Ball']"
5a771d6e5542993569682cc6,"Is Doñana National Park in Andalusia, southern Spain or Garajonay National Park in La Gomera, Canary Islands in Spain larger?",['Doñana National Park'],"['Doñana National Park', 'Doñana National Park', 'Garajonay National Park']"
5ac495d15542997ea680ca8b,"Where is the band that wrote the song ""Luck"", originally recorded for their debut extended play, ""American Authors"", based?",['New York City'],"['Luck (song)', 'American Authors']"
5ab9d53255429939ce03dc39,KCFO (970 AM) airs the show of an American historical theologian that has been described as what?,"[""one of America's most influential evangelicals""]","['KCFO', 'KCFO', 'Albert Mohler', 'Albert Mohler']"
5a88e6db5542993b751ca8c2,Which city named the world's worst city for light pollution contains the area known as Mong Kok?,['Hong Kong'],"['Light pollution in Hong Kong', 'Light pollution in Hong Kong', 'Mong Kok']"
5abaff125542992ccd8e7e9e,The star player for which team in the 1951 Sugar Bowl went on to win the Heisman Trophy the next year?,['Oklahoma Sooners'],"['1951 Sugar Bowl', '1951 Sugar Bowl', 'Billy Vessels']"
5a7d4a765542990b8f503977,"When a former broadcaster with ABC Sports returned to coaching, how many years was the team he started coaching with the National Football League?",['59th'],"['1978 St. Louis Cardinals (NFL) season', 'Bud Wilkinson', 'Bud Wilkinson']"
5a81cdad55429926c1cdad81,"What area has become a popular tourist destination, maintained by the Maui Land & Pineapple Company?",['Īʻ ao Valley'],"['Puʻu Kukui', 'Puʻu Kukui', 'Iao Valley']"
5ae50fac55429908b6326505,"The Fate of the House of Habsburg, is a 1928 German silent drama film, it s based on the Mayerling incident, the series of events leading to the apparent murder–suicide of Rudolf, Crown Prince of Austria, and his lover, Baroness Mary Vetsera, in which year?",['1889'],"['The Fate of the House of Habsburg', 'Mayerling incident']"
5a713df55542994082a3e6db,Which American singer and songwriter from The Bronx did Sam Martin do projects with?,['Prince Royce'],"['Sam Martin (singer)', 'Prince Royce']"
5a8104b6554299260e20a200,What two rivers does this small border town in the state of New South Wales Australia that is east of the town of McCabe Corner lie at the confluence of?,['the Darling and the Murray'],"['MacCabe Corner', 'Wentworth, New South Wales', 'Wentworth, New South Wales']"
5a87ad0d5542996e4f3088c4,"Who had more job titles, Harold Ramis or Robert Stevenson?",['Harold Allen Ramis'],"['Harold Ramis', 'Robert Stevenson (director)']"
5adc34e955429944faac2461,What type of music is played by the band of which Dieter Meier is a manager and producer? ,['Swiss electronic'],"['Yello', 'Dieter Meier', 'Dieter Meier', 'Dieter Meier']"
5a77ab795542992a6e59df70,When was the rapper on Lil B.I.G. Pac born?,"['June 11, 1997']","['Lil B.I.G. Pac', 'Kodak Black']"
5a78e35a55429970f5fffdbe,"Who restored then1824 constitution and was called ""the man of Destiny""?",['Antonio López de Santa Anna'],"['Siete Leyes', 'Siete Leyes', 'Antonio López de Santa Anna']"
5ab5391d554299637185c518,"An american engineer born February 14, 1859 observed a wheel as a student located where?","['Troy, New York.']","['Burden Iron Works', 'Burden Iron Works', 'George Washington Gale Ferris Jr.']"
5a7cc459554299452d57ba33,"Who is younger, Max Cavalera or Jon Fratelli?",['Jon Fratelli'],"['Max Cavalera', 'Jon Fratelli']"
5abff1d35542997d6429595d,"Never a Dull Moment was a 1968 American comedy crime film from Walt Disney that starred American actor, comedian, singer, dancer, writer and producer, born when?","['born December 13, 1925']","['Never a Dull Moment (1968 film)', 'Dick Van Dyke']"
5a75e02155429976ec32bc5d,Colin Milburn played for what team that was once governed by Marylebone Cricket Club?,['England cricket team'],"['Colin Milburn', 'England cricket team', 'England cricket team']"
5ae0f8fd5542997b2ef7d0bd,"What rifle is the basis for the the magazine-fed, gas-operated semi-automatic rifle designed to be manufactured with the extensive use of aluminum alloys and synthetic materials?",['United States military M16 rifle'],"['AR-15 (disambiguation)', 'Colt AR-15']"
5a7d70815542990b8f503989,"""Tatoue-moi"" is the first song from a musical about the life of which composer ?",['Wolfgang Amadeus Mozart'],"['Tatoue-moi', ""Mozart, l'opéra rock""]"
5a8d03d9554299441c6b9fbb,Sarah Weddington is an attorney who represented a plaintiff who later became an activist in what movement?,['pro-life'],"['Sarah Weddington', 'Norma McCorvey']"
5ae3b2d85542992e3233c44d,"Who starred in the American remake of the movie originally adapted from the novella ""The Golden Egg"" (1984) by Tim Krabbé? ","['Jeff Bridges, Kiefer Sutherland, Nancy Travis and Sandra Bullock']","['The Vanishing (1993 film)', 'The Vanishing (1993 film)', 'The Vanishing (1988 film)']"
5ade18f355429975fa854e3e,"In what year was ""Deja Vu"", the fourth single from Post Malone's debut album, released?",['2016'],"['Deja Vu (Post Malone song)', 'Stoney (album)']"
5ab6a08b554299710c8d1efd,"To whom is the deep tone of this retired American sportscaster, who noted the final game of 1978 NCAA Division I-A football season was  the greatest game he'd ever seen, compared?",['Edward R. Murrow'],"['1978 NCAA Division I-A football season', '1978 NCAA Division I-A football season', 'Keith Jackson']"
5a7f81a255429969796c1a7e,Who starred as secret-service agent Mike Banning in the film series Olympus Has Fallen and London Has Fallen?,['Gerard Butler'],"['London Has Fallen', 'Olympus Has Fallen', 'Olympus Has Fallen']"
5a7907b055429974737f7949,"What ended ""Donnie Baseball""'s aspirations for a 1994 World Series?","[""player's strike""]","['1994 New York Yankees season', 'Don Mattingly']"
5ab9ad30554299743d22eb96,"How many miles long is this major railway link between London and Edinburgh, in which The Swinton-Doncaster line is a short railway between Swinton Junction and Doncaster South Yorkshire?",['393 mi'],"['Swinton–Doncaster line', 'East Coast Main Line']"
5abd589f55429933744ab781,What character on family guy did the actor who played Moe Greene in The Godfather provide his voice for?,['Bea Arthur'],"['Ready, Willing, and Disabled', 'Alex Rocco']"
5ae4cc4a5542990ba0bbb141,"How many murder victims were found on a 1000 acre+ preserve located in Allenstown, New Hampshire?",['four'],"['Bear Brook murders', 'Bear Brook State Park']"
5ac4036d55429919431738f7,"Which magazine, launched in 1934 by the Communist Party, was known to publish work by Emil Draitser?",['Partisan Review'],"['Emil Draitser', 'Partisan Review']"
5a8c89f55542996e8ac88ad8,"What is the name of the seventh studio album that was made by the creator of ""Amazing"" and ""Only You""?",['Georgia Clay'],"['Georgia Clay', 'Josh Kelley']"
5a8cdf21554299441c6b9f40,"Which not-for-profit laboratory is based in the same city as the aerospace focused software company, Intermetrics?",['Intermetrics'],"['Intermetrics', 'Charles Stark Draper Laboratory']"
5ade19bc5542997c77aded42,Space Island One starred what English actress who is married to roy battersby,['Judy Loe'],"['Space Island One', 'Judy Loe']"
5a907bc155429916514e74db,What lake in the westernmost region of the state of New York had an authentic Mississippi River-style sternwheel steamboat operating on it?,['Chautauqua Lake'],"['Chautauqua Belle', 'Western New York']"
5ae5059d55429960a22e0240,In what year was the lead singer of the band that won the 2011 Battle of the Bands at the casino where the studio of WMOS is located born?,['1985'],"['Nick Fradiani', 'Nick Fradiani', 'Mohegan Sun']"
5ab9791a5542996be2020514,When was it announced that Everton was fixed to play in the Premier League's 26th season?,['14 June 2017'],"['2017–18 Everton F.C. season', '2017–18 Everton F.C. season', '2017–18 Premier League', '2017–18 Premier League']"
5abd8cca5542996e802b47be,Anthophila abhasica is found in which country bounded on the west by the Black Sea?,['Georgia'],"['Anthophila abhasica', 'Georgia (country)']"
5abecd115542997719eab5cd,Imperfect Circles is an episode of the drama that was developed by whom?,['Brian K. Vaughan'],"['Imperfect Circles', 'Under the Dome (TV series)']"
5ab3b1305542992ade7c6e3d,The first Chez Ntemba nightclub was founded in 1992 in a city located in which country ?,['Zambia'],"['Chez Ntemba', 'Lusaka']"
5a73891a55429978a71e901f,What company owns Snowflake and has a minority ownership in Air Greenland?,['SAS Group'],"['Snowflake (airline)', 'SAS Group']"
5ae770985542997b22f6a763,"In which region is the lake, found in Patagonia and shared by Argentina and Chile, located?",['Aysén Region'],"['Meseta Cosmelli Airport', 'General Carrera Lake']"
5a774bd85542993569682d40,Which Taylor Swift song which draws reference to fairytales won a Grammy Award?,['White Horse'],"['Liz Rose', 'White Horse (Taylor Swift song)']"
